0
Successfully saved file "C:\Users\user\ViatraSolver-AllicationWS\GeneratorPlugin\measurementB\models5\run1\1_4.xmi;14998442;845191527
0
Successfully saved file "C:\Users\user\ViatraSolver-AllicationWS\GeneratorPlugin\measurementB\models5\run1\1_5.xmi;2083078;73904305
0
Successfully saved file "C:\Users\user\ViatraSolver-AllicationWS\GeneratorPlugin\measurementB\models5\run1\1_8.xmi;1196549;41922731
0
Successfully saved file "C:\Users\user\ViatraSolver-AllicationWS\GeneratorPlugin\measurementB\models5\run1\1_9.xmi;1037292;55391954
0
Successfully saved file "C:\Users\user\ViatraSolver-AllicationWS\GeneratorPlugin\measurementB\models5\run1\1_6.xmi;932183;49480345
0
Successfully saved file "C:\Users\user\ViatraSolver-AllicationWS\GeneratorPlugin\measurementB\models5\run1\1_10.xmi;1453129;55401863
0
Successfully saved file "C:\Users\user\ViatraSolver-AllicationWS\GeneratorPlugin\measurementB\models5\run1\1_2.xmi;3941426;45841861
0
Successfully saved file "C:\Users\user\ViatraSolver-AllicationWS\GeneratorPlugin\measurementB\models5\run1\1_7.xmi;4523244;47238365
0
Successfully saved file "C:\Users\user\ViatraSolver-AllicationWS\GeneratorPlugin\measurementB\models5\run1\1_1.xmi;1345188;40239211
0
Successfully saved file "C:\Users\user\ViatraSolver-AllicationWS\GeneratorPlugin\measurementB\models5\run1\1_3.xmi;1379870;45680835
0
Successfully saved file "C:\Users\user\ViatraSolver-AllicationWS\GeneratorPlugin\measurementB\models5\run2\2_10.xmi;743905;68557174
0
Successfully saved file "C:\Users\user\ViatraSolver-AllicationWS\GeneratorPlugin\measurementB\models5\run2\2_1.xmi;2164475;39728174
0
Successfully saved file "C:\Users\user\ViatraSolver-AllicationWS\GeneratorPlugin\measurementB\models5\run2\2_8.xmi;811855;32147555
0
Successfully saved file "C:\Users\user\ViatraSolver-AllicationWS\GeneratorPlugin\measurementB\models5\run2\2_2.xmi;873788;29652534
0
Successfully saved file "C:\Users\user\ViatraSolver-AllicationWS\GeneratorPlugin\measurementB\models5\run2\2_7.xmi;838752;36941889
0
Successfully saved file "C:\Users\user\ViatraSolver-AllicationWS\GeneratorPlugin\measurementB\models5\run2\2_5.xmi;913426;29582107
0
Successfully saved file "C:\Users\user\ViatraSolver-AllicationWS\GeneratorPlugin\measurementB\models5\run2\2_4.xmi;865648;185360630
0
Successfully saved file "C:\Users\user\ViatraSolver-AllicationWS\GeneratorPlugin\measurementB\models5\run2\2_3.xmi;922981;36581261
0
Successfully saved file "C:\Users\user\ViatraSolver-AllicationWS\GeneratorPlugin\measurementB\models5\run2\2_6.xmi;1136739;35732246
0
Successfully saved file "C:\Users\user\ViatraSolver-AllicationWS\GeneratorPlugin\measurementB\models5\run2\2_9.xmi;1025259;32564454
0
Successfully saved file "C:\Users\user\ViatraSolver-AllicationWS\GeneratorPlugin\measurementB\models5\run3\3_5.xmi;634904;32116057
0
Successfully saved file "C:\Users\user\ViatraSolver-AllicationWS\GeneratorPlugin\measurementB\models5\run3\3_4.xmi;978544;34027846
0
Successfully saved file "C:\Users\user\ViatraSolver-AllicationWS\GeneratorPlugin\measurementB\models5\run3\3_10.xmi;1983630;29162378
0
Successfully saved file "C:\Users\user\ViatraSolver-AllicationWS\GeneratorPlugin\measurementB\models5\run3\3_1.xmi;660385;33357906
0
Successfully saved file "C:\Users\user\ViatraSolver-AllicationWS\GeneratorPlugin\measurementB\models5\run3\3_3.xmi;2000618;27631743
0
Successfully saved file "C:\Users\user\ViatraSolver-AllicationWS\GeneratorPlugin\measurementB\models5\run3\3_7.xmi;828134;30620815
0
Successfully saved file "C:\Users\user\ViatraSolver-AllicationWS\GeneratorPlugin\measurementB\models5\run3\3_8.xmi;605883;26046609
0
Successfully saved file "C:\Users\user\ViatraSolver-AllicationWS\GeneratorPlugin\measurementB\models5\run3\3_2.xmi;462199;23867269
0
Successfully saved file "C:\Users\user\ViatraSolver-AllicationWS\GeneratorPlugin\measurementB\models5\run3\3_6.xmi;1016411;32159588
0
Successfully saved file "C:\Users\user\ViatraSolver-AllicationWS\GeneratorPlugin\measurementB\models5\run3\3_9.xmi;524131;26360167
0
Successfully saved file "C:\Users\user\ViatraSolver-AllicationWS\GeneratorPlugin\measurementB\models5\run4\4_2.xmi;786020;26553753
0
Successfully saved file "C:\Users\user\ViatraSolver-AllicationWS\GeneratorPlugin\measurementB\models5\run4\4_3.xmi;563415;30829971
0
Successfully saved file "C:\Users\user\ViatraSolver-AllicationWS\GeneratorPlugin\measurementB\models5\run4\4_8.xmi;564122;26075275
0
